First,Last,StudentID,Grade,ScanTime,Status
Myra,Palenik,5223645,11,1/25/2022 8:36,Tardy
Kimbery,Plikerd,5075222,10,1/25/2022 8:36,Tardy
Lizbeth,Kohl,7235535,11,1/25/2022 8:37,Present on time
Willard,Lablanc,4364815,12,1/25/2022 8:37,Present on time
Kimbery,Madarang,5383445,12,1/25/2022 8:37,Present on time
India,Sifford,2667728,12,1/25/2022 8:37,Tardy
Miesha,Walen,4432153,10,1/25/2022 8:37,Tardy
Ezekiel,Chui,2375705,11,1/25/2022 8:38,Tardy
Vanda,Tentler,6036141,12,1/25/2022 8:38,Tardy
Thersa,Davirro,4733773,12,1/25/2022 8:39,Present on time
Hui,Portaro,3536254,11,1/25/2022 8:40,Present on time
Allene,Iturbide,8237507,11,1/25/2022 8:41,Present on time
Malcolm,Tromblay,2721571,12,1/25/2022 8:41,Present on time
Chaya,Malvin,6746548,10,1/25/2022 8:42,Tardy
Polly,Sandusky,5352372,12,1/25/2022 8:42,Tardy
Angelyn,Wieand,3555675,12,1/25/2022 8:42,Present on time
Roxane,Campain,6533517,10,1/25/2022 8:43,Tardy
Ailene,Friedman,4362185,11,1/25/2022 8:43,Present on time
Alecia,Bubash,7176047,12,1/25/2022 8:44,Tardy
Titus,Dugre,2373784,9,1/25/2022 8:44,Tardy
Donte,Kines,8567727,12,1/25/2022 8:44,Present on time
Tambra,Lembke,1567766,12,1/25/2022 8:44,Tardy
Boris,Latif,4631563,9,1/25/2022 8:45,Tardy
Rodney,Lockamy,5635724,12,1/25/2022 8:45,Present on time
Chi,Morgan,5445674,12,1/25/2022 8:45,Tardy
Adelle,Nitcher,6708345,12,1/25/2022 8:45,Tardy
Margot,Storrs,1557103,12,1/25/2022 8:46,Tardy
Monte,Tindal,2216374,12,1/25/2022 8:46,Present on time
Jaime,Wasurick,4176347,12,1/25/2022 8:46,Present on time
Jutta,Amyot,4514211,12,1/25/2022 8:47,Tardy
Dottie,Hellickson,8752584,12,1/25/2022 8:47,Tardy
Nohemi,Leko,6645712,9,1/25/2022 8:47,Tardy
Tyra,Shields,6625847,11,1/25/2022 8:47,Present on time
Azzie,Tuazon,3333542,12,1/25/2022 8:47,Present on time
Joye,Nedman,3444114,11,1/25/2022 8:49,Present on time
Kimi,Selfe,2726430,11,1/25/2022 8:49,Present on time
Antonette,Stimac,5513217,12,1/25/2022 8:49,Present on time
Luisa,Jurney,5338124,11,1/25/2022 8:52,Present on time
Bulah,Padilla,2122486,12,1/25/2022 8:52,Present on time
Tresa,Sweely,1662106,12,1/25/2022 8:52,Present on time
Tayna,Sine,2045532,12,1/25/2022 8:54,Present on time
Marge,Limmel,3182036,12,1/25/2022 8:55,Present on time
Florinda,Mackedanz,3775207,10,1/25/2022 8:55,Tardy
Jimmie,Snelling,4811256,10,1/25/2022 8:55,Tardy
Francine,Vocelka,446370,12,1/25/2022 8:57,Present on time
Carman,Gudiel,3674156,12,1/25/2022 9:00,Present on time
Norah,Waymire,318151,12,1/25/2022 9:00,Present on time
Doretha,Wykle,5772524,12,1/25/2022 9:00,Present on time
Wayne,Shivers,4552275,9,1/25/2022 9:03,Tardy
Rozella,Ostrosky,2565811,10,1/25/2022 9:05,Tardy
Elfriede,Bakeley,6045452,12,1/25/2022 9:06,Tardy
Joaquin,Geitner,6378751,12,1/25/2022 9:06,Tardy
Marion,Letran,7133121,11,1/25/2022 9:08,Present on time
Justine,Ferrario,2111422,12,1/25/2022 9:10,Present on time
Eden,Jayson,7667370,12,1/25/2022 9:10,Tardy
Lucina,Lary,5011675,12,1/25/2022 9:10,Tardy
Pamela,Mccoskey,4763602,12,1/25/2022 9:10,Tardy
Essie,Fitzke,4436077,12,1/25/2022 9:11,Tardy
Devora,Perez,2237853,12,1/25/2022 9:11,Tardy
Nadine,Swartzbeck,8433082,12,1/25/2022 9:11,Present on time
Tish,Violett,7176137,12,1/25/2022 9:11,Present on time
Mabel,Fower,4743576,11,1/25/2022 9:13,Tardy
Afton,Wrinkle,6626347,12,1/25/2022 9:13,Tardy
Shenika,Seewald,1553183,11,1/25/2022 9:14,Tardy
Claribel,Varriano,6334687,11,1/25/2022 9:17,Tardy
Shasta,Canonico,2558165,12,1/25/2022 9:18,Present on time
Dyan,Oldroyd,1415471,12,1/25/2022 9:18,Tardy
Candida,Corbley,6252582,12,1/25/2022 9:23,Tardy
Shad,Reider,1437474,12,1/25/2022 9:25,Present on time
Brunilda,Coin,6170541,12,1/25/2022 9:26,Present on time
Frederica,Blunk,2321373,12,1/25/2022 9:28,Present on time
Agustin,Lakatos,6232721,12,1/25/2022 9:30,Tardy
Shelba,Kast,353511,10,1/25/2022 9:32,Tardy
Tom,Loeza,7726530,12,1/25/2022 9:32,Tardy
Francoise,Rautenstrauch,6435642,12,1/25/2022 9:33,Present on time
Barrett,Toyama,8725554,10,1/25/2022 9:33,Tardy
Delsie,Cerao,2142072,12,1/25/2022 9:35,Present on time
Meaghan,Garufi,8362111,9,1/25/2022 9:35,Tardy
Matt,Nickolich,6361631,12,1/25/2022 9:36,Present on time
Arlette,Honeywell,1712543,12,1/25/2022 9:40,Tardy
Sarina,Pead,3582546,11,1/25/2022 9:46,Tardy
Vanna,Pickle,5313625,12,1/25/2022 9:46,Tardy
Merilyn,Bayless,4244242,12,1/25/2022 9:51,Tardy
Cecilia,Colaizzo,6813134,11,1/25/2022 9:54,Tardy
Kindra,Dishong,4645751,12,1/25/2022 9:57,Tardy
Tenesha,Stropko,7307677,12,1/25/2022 9:58,Tardy
Noah,Kalafatis,3554142,12,1/25/2022 10:59,Tardy
Bette,Nicka,8513312,12,1/25/2022 11:18,Tardy
Bette,Digiovanni,5527847,12,1/25/2022 11:19,Tardy
Valentin,Billa,6172574,12,1/25/2022 13:14,Tardy
Truman,Feichtner,5331577,11,1/26/2022 7:00,Present on time
Mabel,Fower,4743576,11,1/26/2022 7:00,Present on time
Arlette,Torchio,6101203,11,1/26/2022 7:00,Present on time
Yong,Yestramski,2466438,12,1/26/2022 7:00,Present on time
Dierdre,Yum,6062256,12,1/26/2022 7:00,Present on time
Cyndy,Goldammer,5731113,11,1/26/2022 7:01,Present on time
Marion,Letran,7133121,11,1/26/2022 7:01,Present on time
Norah,Waymire,318151,12,1/26/2022 7:02,Present on time
Shelba,Kast,353511,10,1/26/2022 7:03,Present on time
Antione,Onofrio,51323,11,1/26/2022 7:03,Present on time
Ozell,Shealy,1076186,9,1/26/2022 7:03,Present on time
Fletcher,Caneles,5153126,12,1/26/2022 7:05,Present on time
Rosalyn,Mcspedon,5638827,10,1/26/2022 7:09,Present on time
Barney,Dewer,2413650,12,1/26/2022 7:10,Present on time
Sheldon,Isachsen,4637480,12,1/26/2022 7:10,Present on time
Audra,Kohnert,2711225,9,1/26/2022 7:11,Present on time
Ahmed,Angalich,2027823,11,1/26/2022 7:12,Present on time
Justine,Mugnolo,6122400,11,1/26/2022 7:12,Present on time
Rochell,Wetherby,5007656,11,1/26/2022 7:13,Present on time
Ashton,Nitchals,5541156,11,1/26/2022 7:14,Present on time
Arminda,Parvis,338863,11,1/26/2022 7:14,Present on time
Lenita,Darbro,7526250,10,1/26/2022 7:15,Present on time
Lasandra,Frisinger,6160373,11,1/26/2022 7:18,Present on time
Lyla,Fucillo,4151320,10,1/26/2022 7:18,Present on time
Rana,Lehn,8311533,11,1/26/2022 7:18,Present on time
Elise,Michelle,5472316,10,1/26/2022 7:18,Present on time
Lea,Steinhaus,6325162,11,1/26/2022 7:18,Present on time
Junita,Stoltzman,5441037,12,1/26/2022 7:18,Present on time
Jarod,Catalina,5622347,9,1/26/2022 7:19,Present on time
Precious,Dubray,7613656,11,1/26/2022 7:20,Present on time
Nguyet,Kitchens,1132735,11,1/26/2022 7:20,Present on time
Lenna,Paprocki,8333415,11,1/26/2022 7:20,Present on time
Hannah,Suero,2456316,11,1/26/2022 7:20,Present on time
Annelle,Tagala,160033,12,1/26/2022 7:20,Present on time
Yan,Bubrig,4142502,12,1/26/2022 7:21,Present on time
Kirk,Herritt,1381417,11,1/26/2022 7:21,Present on time
Phil,Kuechler,7662643,11,1/26/2022 7:21,Present on time
Renea,Monterrubio,1422154,9,1/26/2022 7:21,Present on time
Jaime,Perugini,5204335,9,1/26/2022 7:21,Present on time
Chun,Richrdson,7177353,9,1/26/2022 7:21,Present on time
Alberto,Stenquist,6373540,10,1/26/2022 7:22,Present on time
Devon,Delacerda,3434526,10,1/26/2022 7:23,Present on time
Gertude,Witten,1586555,9,1/26/2022 7:23,Present on time
Wenona,Braseth,5412527,9,1/26/2022 7:24,Present on time
Malissa,Talty,6731361,9,1/26/2022 7:24,Present on time
Dell,Polino,7121726,9,1/26/2022 7:25,Present on time
King,Suman,3524751,9,1/26/2022 7:25,Present on time
Jennie,Drymon,5117334,11,1/26/2022 7:26,Present on time
Serina,Zagen,1212212,12,1/26/2022 7:26,Present on time
Tuyet,Abramovitz,4273214,10,1/26/2022 7:27,Present on time
Tawna,Buvens,1262527,9,1/26/2022 7:27,Present on time
Dorothy,Chesterfield,8446376,9,1/26/2022 7:27,Present on time
Paris,Bellis,7030014,10,1/26/2022 7:29,Present on time
Buddy,Cloney,5570734,9,1/26/2022 7:29,Present on time
Willow,Kusko,1646310,10,1/26/2022 7:29,Present on time
Kaitlyn,Ogg,2102170,9,1/26/2022 7:29,Present on time
Geoffrey,Acey,3334583,10,1/26/2022 7:30,Present on time
Herman,Demesa,624425,9,1/26/2022 7:31,Present on time
Cristal,Samara,6520711,9,1/26/2022 7:31,Present on time
Clemencia,Momplaisir,5670521,10,1/26/2022 7:32,Present on time
Moon,Parlato,3747144,9,1/26/2022 7:32,Present on time
Wayne,Shivers,4552275,9,1/26/2022 7:32,Present on time
Theola,Frey,7568732,10,1/26/2022 7:33,Present on time
Renay,Oviedo,1166778,9,1/26/2022 7:33,Present on time
Whitley,Tomasulo,6464435,10,1/26/2022 7:33,Present on time
Irma,Wolfgramm,166462,9,1/26/2022 7:33,Present on time
Kaycee,Alaibilla,1042184,9,1/26/2022 7:34,Present on time
Lourdes,Bauswell,6631621,11,1/26/2022 7:34,Present on time
Junita,Brideau,2460415,9,1/26/2022 7:34,Present on time
Galen,Cantres,6267616,11,1/26/2022 7:34,Present on time
Ivette,Dills,871547,10,1/26/2022 7:34,Present on time
Kelvin,Hasha,8645862,9,1/26/2022 7:34,Present on time
Salena,Karpel,3463378,9,1/26/2022 7:34,Present on time
Queenie,Kramarczyk,5542632,9,1/26/2022 7:34,Present on time
Lavina,Michelet,32524,9,1/26/2022 7:34,Present on time
Stephanie,Rolling,8477432,9,1/26/2022 7:34,Present on time
Thaddeus,Ankeny,6142715,11,1/26/2022 7:35,Present on time
Thora,Daneker,4720231,11,1/26/2022 7:35,Present on time
Sanda,Laramie,133617,10,1/26/2022 7:35,Present on time
Merlyn,Lawler,2482208,9,1/26/2022 7:35,Present on time
Denise,Patak,8130457,12,1/26/2022 7:35,Present on time
Estrella,Samu,7745064,12,1/26/2022 7:35,Present on time
Sabra,Uyetake,167338,9,1/26/2022 7:35,Present on time
Edmond,Buettner,6215623,10,1/26/2022 7:36,Present on time
Rodolfo,Butzen,1875437,9,1/26/2022 7:36,Present on time
Tamera,Crocker,347631,9,1/26/2022 7:36,Present on time
Diane,Devreese,6245601,11,1/26/2022 7:36,Present on time
Fletcher,Flosi,277725,9,1/26/2022 7:36,Present on time
Lottie,Hegdahl,1120768,12,1/26/2022 7:36,Present on time
Alison,Mahlum,8480202,10,1/26/2022 7:36,Present on time
Mirta,Mallett,6240644,9,1/26/2022 7:36,Present on time
Susana,Mccarley,7175461,11,1/26/2022 7:36,Present on time
Lorriane,Naddeo,7704112,9,1/26/2022 7:36,Present on time
Lorean,Sammon,5426443,9,1/26/2022 7:36,Present on time
Willetta,Cesa,4687546,11,1/26/2022 7:37,Present on time
Blythe,Czaplinski,5577385,11,1/26/2022 7:37,Present on time
Alline,Jeanty,4355326,11,1/26/2022 7:37,Present on time
Carmelina,Lindall,5662327,10,1/26/2022 7:37,Present on time
Marti,Maybury,3543677,12,1/26/2022 7:37,Present on time
Darell,Mcalarney,1362256,10,1/26/2022 7:37,Present on time
Carma,Vanheusen,7412406,10,1/26/2022 7:37,Present on time
Josphine,Villanueva,5170528,9,1/26/2022 7:37,Present on time
Louvenia,Beech,1731103,9,1/26/2022 7:38,Present on time
Kenneth,Drizin,41158,11,1/26/2022 7:38,Present on time
Kassandra,Marushia,7757614,11,1/26/2022 7:38,Present on time
Chauncey,Motley,751544,9,1/26/2022 7:38,Present on time
Stephane,Myricks,78616,9,1/26/2022 7:38,Present on time
Rory,Papasergi,5245681,9,1/26/2022 7:38,Present on time
Marquetta,Quinlisk,2806485,9,1/26/2022 7:38,Present on time
Colby,Scotts,5437214,9,1/26/2022 7:38,Present on time
Leslie,Threets,3237441,9,1/26/2022 7:38,Present on time
Lucy,Treston,3841766,10,1/26/2022 7:38,Present on time
Winfred,Brucato,3334157,11,1/26/2022 7:39,Present on time
Roslyn,Chavous,3315842,9,1/26/2022 7:39,Present on time
Roosevelt,Hoffis,3343571,11,1/26/2022 7:39,Present on time
Sharee,Maile,5462551,12,1/26/2022 7:39,Present on time
Amber,Monarrez,4600314,11,1/26/2022 7:39,Present on time
Gladys,Rim,8278371,9,1/26/2022 7:39,Present on time
Jimmie,Snelling,4811256,10,1/26/2022 7:39,Present on time
Quentin,Birkner,7571665,9,1/26/2022 7:40,Present on time
Tawny,Bonventre,3124328,11,1/26/2022 7:40,Present on time
Stephanie,Garlett,4575613,10,1/26/2022 7:40,Present on time
Karrie,Kinikini,4542626,11,1/26/2022 7:40,Present on time
Cherelle,Welschmeyer,1780707,10,1/26/2022 7:40,Present on time
Mariann,Bilden,7618425,9,1/26/2022 7:41,Present on time
Verlene,Billow,4353663,10,1/26/2022 7:41,Present on time
Carlee,Boulter,1241536,10,1/26/2022 7:41,Present on time
Jess,Chaffins,6403174,9,1/26/2022 7:41,Present on time
Kenneth,Degennaro,2404323,9,1/26/2022 7:41,Present on time
Ellen,Fajen,6164726,11,1/26/2022 7:41,Present on time
Susy,Finstad,4452746,11,1/26/2022 7:41,Present on time
Felix,Hirpara,7340555,11,1/26/2022 7:41,Present on time
Verona,Jobst,1474258,12,1/26/2022 7:41,Present on time
Chauncey,Mcelreath,1311127,12,1/26/2022 7:41,Present on time
Ceola,Setter,370658,12,1/26/2022 7:41,Present on time
Stevie,Westerbeck,4354813,10,1/26/2022 7:41,Present on time
Renato,Airhart,2544130,9,1/26/2022 7:42,Present on time
Daron,Dinos,4462217,12,1/26/2022 7:42,Present on time
Clorinda,Heimann,6024478,10,1/26/2022 7:42,Present on time
Dorthy,Hidvegi,3856715,9,1/26/2022 7:42,Present on time
Vinnie,Meir,4334346,12,1/26/2022 7:42,Present on time
Freeman,Rudig,5480146,10,1/26/2022 7:42,Present on time
Twila,Shadle,5545374,10,1/26/2022 7:42,Present on time
Tammara,Wardrip,6847451,9,1/26/2022 7:42,Present on time
Janna,Bastain,8555356,11,1/26/2022 7:43,Present on time
Asuncion,Berson,8254563,12,1/26/2022 7:43,Present on time
Margurite,Brake,6867273,11,1/26/2022 7:43,Present on time
Mabel,Elmquist,7112208,10,1/26/2022 7:43,Present on time
Freeman,Gochal,4065153,9,1/26/2022 7:43,Present on time
Suzi,Groom,4638441,9,1/26/2022 7:43,Present on time
Coral,Helmcamp,7766604,11,1/26/2022 7:43,Present on time
Carla,Kallenberger,6140864,11,1/26/2022 7:43,Present on time
Raylene,Kampa,6631673,9,1/26/2022 7:43,Present on time
Carlene,Kana,2647874,12,1/26/2022 7:43,Present on time
Gail,Kitty,7024123,9,1/26/2022 7:43,Present on time
Willodean,Konopacki,2763625,9,1/26/2022 7:43,Present on time
Elza,Lipke,2660148,10,1/26/2022 7:43,Present on time
Jaime,Lowrance,8245273,12,1/26/2022 7:43,Present on time
Huey,Marcille,6178054,9,1/26/2022 7:43,Present on time
Vallie,Mondella,5322366,11,1/26/2022 7:43,Present on time
Annice,Peckens,8544776,9,1/26/2022 7:43,Present on time
Mindy,Presnal,3766766,9,1/26/2022 7:43,Present on time
Pearline,Provenzano,5244440,11,1/26/2022 7:43,Present on time
Bo,Sabota,1257563,9,1/26/2022 7:43,Present on time
Glory,Schieler,5171543,11,1/26/2022 7:43,Present on time
Melissa,Wiklund,1706280,9,1/26/2022 7:43,Present on time
Asha,Zoldak,1733265,9,1/26/2022 7:43,Present on time
Barbra,Adkin,5053664,10,1/26/2022 7:44,Present on time
Edelmira,Calzado,1833320,9,1/26/2022 7:44,Present on time
Ezekiel,Chui,2375705,11,1/26/2022 7:44,Present on time
Erin,Delbosque,2138534,11,1/26/2022 7:44,Present on time
Leota,Dilliard,6738564,9,1/26/2022 7:44,Present on time
Tambra,Lembke,1567766,12,1/26/2022 7:44,Present on time
Dominga,Mckeon,6342362,9,1/26/2022 7:44,Present on time
Edna,Miceli,4436373,9,1/26/2022 7:44,Present on time
Brinda,Mrkvicka,5165341,9,1/26/2022 7:44,Present on time
Jerilyn,Norcia,8351554,9,1/26/2022 7:44,Present on time
Lili,Paskin,3113636,12,1/26/2022 7:44,Present on time
Tammy,Sams,1623217,9,1/26/2022 7:44,Present on time
Francesco,Sarchet,2362177,9,1/26/2022 7:44,Present on time
Von,Aprigliano,8372565,11,1/26/2022 7:45,Present on time
Ira,Betterton,3567164,11,1/26/2022 7:45,Present on time
Karina,Cortesi,7514732,11,1/26/2022 7:45,Present on time
Bernardo,Figeroa,7224623,9,1/26/2022 7:45,Present on time
Reena,Maisto,7234513,10,1/26/2022 7:45,Present on time
Georgene,Montezuma,774043,11,1/26/2022 7:45,Present on time
Laurel,Pagliuca,5556446,12,1/26/2022 7:45,Present on time
Thea,Petermeier,7364676,10,1/26/2022 7:45,Present on time
Glendora,Pezley,7644317,10,1/26/2022 7:45,Present on time
Kasandra,Semidey,8144686,9,1/26/2022 7:45,Present on time
Shalon,Shadrick,672351,10,1/26/2022 7:45,Present on time
Leanna,Tijerina,2382843,11,1/26/2022 7:45,Present on time
Malcolm,Tromblay,2721571,12,1/26/2022 7:45,Present on time
Sharen,Bourbon,5386535,10,1/26/2022 7:46,Present on time
Joni,Breland,6615732,9,1/26/2022 7:46,Present on time
Maxima,Brzozowski,8841710,10,1/26/2022 7:46,Present on time
Kimberlie,Duenas,1724143,9,1/26/2022 7:46,Present on time
Gracia,Melnyk,2785186,10,1/26/2022 7:46,Present on time
Lacresha,Quinones,4725726,10,1/26/2022 7:46,Present on time
Benton,Skursky,3287583,12,1/26/2022 7:46,Present on time
Emerson,Bowley,3625453,9,1/26/2022 7:47,Present on time
Claudio,Hummell,6655523,11,1/26/2022 7:47,Present on time
Ashlyn,Pinilla,2256478,11,1/26/2022 7:47,Present on time
Lon,Tibbles,5554657,10,1/26/2022 7:47,Present on time
Matthew,Armacost,3702422,11,1/26/2022 7:48,Present on time
Carissa,Batman,2626271,9,1/26/2022 7:48,Present on time
Cyril,Daufeldt,4320173,10,1/26/2022 7:48,Present on time
Wilda,Giguere,4335574,11,1/26/2022 7:48,Present on time
Noble,Miyata,4142434,9,1/26/2022 7:48,Present on time
Ryan,Phibbs,1426614,11,1/26/2022 7:48,Present on time
Benedict,Sama,1743425,11,1/26/2022 7:48,Present on time
Odette,Thigpen,5366787,11,1/26/2022 7:48,Present on time
Effie,Frymark,6073772,11,1/26/2022 7:49,Present on time
Kate,Keneipp,3451621,10,1/26/2022 7:49,Present on time
Fannie,Lungren,7283251,9,1/26/2022 7:49,Present on time
Viva,Toelkes,5177702,10,1/26/2022 7:49,Present on time
Ammie,Corrio,7708510,11,1/26/2022 7:50,Present on time
Adela,Echegoyen,3246307,10,1/26/2022 7:50,Present on time
Pamella,Fortino,2171800,9,1/26/2022 7:50,Present on time
Ruthann,Keener,1721422,9,1/26/2022 7:50,Present on time
Shay,Knieper,2674561,12,1/26/2022 7:50,Present on time
Kendra,Loud,6132375,9,1/26/2022 7:50,Present on time
Amie,Okuniewski,6621601,10,1/26/2022 7:50,Present on time
Marnie,Purslow,3156540,11,1/26/2022 7:50,Present on time
Bobbye,Rhym,7326654,9,1/26/2022 7:50,Present on time
Beata,Rubarts,1053842,10,1/26/2022 7:50,Present on time
Elke,Sengbusch,1116450,12,1/26/2022 7:50,Present on time
Long,Shintaku,237515,12,1/26/2022 7:50,Present on time
Gaynell,Benavente,7105736,9,1/26/2022 7:51,Present on time
Chu,Collopy,6318457,9,1/26/2022 7:51,Present on time
Jules,Erichsen,6252075,11,1/26/2022 7:51,Present on time
Roselle,Estell,1177373,11,1/26/2022 7:51,Present on time
Tiera,Frankel,1256751,10,1/26/2022 7:51,Present on time
Helga,Fredicks,7581040,12,1/26/2022 7:51,Present on time
Elena,Hairr,1820332,11,1/26/2022 7:51,Present on time
Corazon,Ivaska,7721062,11,1/26/2022 7:51,Present on time
Colette,Kardas,5626341,9,1/26/2022 7:51,Present on time
Herminia,Nicolozakes,6350877,10,1/26/2022 7:51,Present on time
Adelle,Nitcher,6708345,12,1/26/2022 7:51,Present on time
Esteban,Plantenberg,2632371,9,1/26/2022 7:51,Present on time
My,Rantanen,1612641,9,1/26/2022 7:51,Present on time
Mitsue,Scipione,5331153,11,1/26/2022 7:51,Present on time
Portia,Stimmel,6564756,10,1/26/2022 7:51,Present on time
Quentin,Swayze,1215244,11,1/26/2022 7:51,Present on time
Vanda,Tentler,6036141,12,1/26/2022 7:51,Present on time
Veta,Vandeberg,3413744,9,1/26/2022 7:51,Present on time
Hildegarde,Wehrwein,3526715,9,1/26/2022 7:51,Present on time
Tonette,Wenner,5872136,12,1/26/2022 7:51,Present on time
Willis,Wylie,3442570,10,1/26/2022 7:51,Present on time
Felton,Yafuso,771460,9,1/26/2022 7:51,Present on time
Brock,Bolognia,1507751,12,1/26/2022 7:52,Present on time
Anissa,Frayer,7000836,10,1/26/2022 7:52,Present on time
Aja,Gehrett,427773,12,1/26/2022 7:52,Present on time
Rebecka,Gesick,5156147,10,1/26/2022 7:52,Present on time
Garry,Keetch,4324407,9,1/26/2022 7:52,Present on time
Karl,Klonowski,7706875,9,1/26/2022 7:52,Present on time
Melodie,Knipp,8026857,9,1/26/2022 7:52,Present on time
Tawanna,Kuamoo,6444274,9,1/26/2022 7:52,Present on time
Kayleigh,Lace,3343242,9,1/26/2022 7:52,Present on time
Rosendo,Lanter,2381165,12,1/26/2022 7:52,Present on time
Meghann,Mamudoski,270241,9,1/26/2022 7:52,Present on time
Georgeanna,Marrano,2641232,9,1/26/2022 7:52,Present on time
Nu,Mcnease,2034216,10,1/26/2022 7:52,Present on time
Margart,Meisel,5424263,9,1/26/2022 7:52,Present on time
Myra,Munns,7433665,9,1/26/2022 7:52,Present on time
Xenia,Mushero,2713064,9,1/26/2022 7:52,Present on time
Felicidad,Poullion,751057,9,1/26/2022 7:52,Present on time
Margo,Rand,2773440,10,1/26/2022 7:52,Present on time
Stanton,Rigazio,166487,9,1/26/2022 7:52,Present on time
Sherita,Saras,6463087,9,1/26/2022 7:52,Present on time
Van,Shire,2246323,10,1/26/2022 7:52,Present on time
Miriam,Stakes,6726488,10,1/26/2022 7:52,Present on time
Peggie,Sturiale,2232200,11,1/26/2022 7:52,Present on time
Elvis,Tenuta,4837837,11,1/26/2022 7:52,Present on time
Weldon,Acuff,7437473,12,1/26/2022 7:53,Present on time
Stephaine,Barfield,2413567,12,1/26/2022 7:53,Present on time
Laurena,Begin,2712617,10,1/26/2022 7:53,Present on time
