Date,First,Last,StudentID,CourseSection,Attendance,Teacher,Period,Grade
1/25/2022,Cristal,Samara,6520711,AN11-01,P,"Bourbonnais, L",4,9
1/25/2022,Jesusa,Shin,3051712,AN11-01,P,"Bourbonnais, L",4,9
1/25/2022,Wayne,Shivers,4552275,AN11-01,P,"Bourbonnais, L",4,9
1/25/2022,Beckie,Silvestrini,1224446,AN11-01,P,"Bourbonnais, L",4,9
1/25/2022,Tiffiny,Steffensmeier,325773,AN11-01,P,"Bourbonnais, L",4,9
1/25/2022,Malissa,Talty,6731361,AN11-01,P,"Bourbonnais, L",4,9
1/25/2022,Amber,Windell,7804554,AN11-01,P,"Bourbonnais, L",4,9
1/25/2022,Asha,Zoldak,1733265,AN11-01,P,"Bourbonnais, L",4,9
1/25/2022,Carissa,Batman,2626271,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Gianna,Branin,5035235,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Timothy,Bussert,3756627,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Tawna,Buvens,1262527,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Jarod,Catalina,5622347,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Jeanice,Claucherty,8711638,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Carmela,Cookey,3548277,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Detra,Coyier,8646178,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Titus,Dugre,2373784,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Natalie,Fern,5580276,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Fletcher,Flosi,277725,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Mable,Goerke,7627000,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Clay,Hoa,522651,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Colette,Kardas,5626341,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Salena,Karpel,3463378,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Shawnee,Kesten,1145323,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Gail,Kitty,7024123,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Melodie,Knipp,8026857,AN11-02,A,"Bourbonnais, L",8,9
1/25/2022,Boris,Latif,4631563,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Fannie,Lungren,7283251,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Steffanie,Meinen,7217245,AN11-02,A,"Bourbonnais, L",8,9
1/25/2022,Noble,Miyata,4142434,AN11-02,A,"Bourbonnais, L",8,9
1/25/2022,Brinda,Mrkvicka,5165341,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Moon,Parlato,3747144,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Jaime,Perugini,5204335,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Rickie,Plumer,523441,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Cathrine,Pontoriero,1540336,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Talia,Riopelle,660436,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Shaun,Scovil,3560561,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Belen,Strassner,1275476,AN11-02,A,"Bourbonnais, L",8,9
1/25/2022,Veta,Vandeberg,3413744,AN11-02,P,"Bourbonnais, L",8,9
1/25/2022,Amalia,Wolfgang,3168660,AN11-02,A,"Bourbonnais, L",8,9
1/25/2022,Merilyn,Bayless,4244242,AW21-01,P,"Bourbonnais, L",3,12
1/25/2022,Nicolette,Brossart,6767344,AW21-01,A,"Bourbonnais, L",3,12
1/25/2022,Galen,Cantres,6267616,AW21-01,P,"Bourbonnais, L",3,11
1/25/2022,Scarlet,Cartan,8472224,AW21-01,P,"Bourbonnais, L",3,11
1/25/2022,Delsie,Cerao,2142072,AW21-01,P,"Bourbonnais, L",3,12
1/25/2022,Brunilda,Coin,6170541,AW21-01,P,"Bourbonnais, L",3,12
1/25/2022,Beatriz,Corrington,2273236,AW21-01,P,"Bourbonnais, L",3,11
1/25/2022,Josephine,Darakjy,2682613,AW21-01,P,"Bourbonnais, L",3,11
1/25/2022,Derick,Dhamer,6361536,AW21-01,P,"Bourbonnais, L",3,12
1/25/2022,Deonna,Kippley,7843014,AW21-01,P,"Bourbonnais, L",3,12
1/25/2022,Willard,Kolmetz,3814527,AW21-01,P,"Bourbonnais, L",3,12
1/25/2022,Lucina,Lary,5011675,AW21-01,P,"Bourbonnais, L",3,12
1/25/2022,Tom,Loeza,7726530,AW21-01,P,"Bourbonnais, L",3,12
1/25/2022,Elina,Maury,1186286,AW21-01,P,"Bourbonnais, L",3,12
1/25/2022,Marti,Maybury,3543677,AW21-01,P,"Bourbonnais, L",3,12
1/25/2022,Justine,Mugnolo,6122400,AW21-01,P,"Bourbonnais, L",3,11
1/25/2022,Dorsey,Neitzke,7425725,AW21-01,P,"Bourbonnais, L",3,11
1/25/2022,Amie,Perigo,3806521,AW21-01,A,"Bourbonnais, L",3,11
1/25/2022,Jin,Perry,7341513,AW21-01,P,"Bourbonnais, L",3,11
1/25/2022,Leontine,Stalma,1033112,AW21-01,P,"Bourbonnais, L",3,12
1/25/2022,Cordelia,Storment,775624,AW21-01,P,"Bourbonnais, L",3,12
1/25/2022,Lelia,Thiemann,2623576,AW21-01,P,"Bourbonnais, L",3,12
1/25/2022,Monte,Tindal,2216374,AW21-01,P,"Bourbonnais, L",3,12
1/25/2022,Bettina,Vosmus,2248635,AW21-01,P,"Bourbonnais, L",3,12
1/25/2022,Dierdre,Yum,6062256,AW21-01,P,"Bourbonnais, L",3,12
1/26/2022,Louvenia,Beech,1731103,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Viola,Bitsuie,4032632,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Joni,Breland,6615732,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Lauran,Burnard,6513781,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Buddy,Cloney,5570734,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Georgiana,Colbath,4458257,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Lezlie,Craghead,6147281,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Leota,Dilliard,6738564,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Johnna,Engelberg,1484624,AN11-01,A,"Bourbonnais, L",4,9
1/26/2022,Sabine,Kaea,7171441,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Karl,Klonowski,7706875,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Arlene,Klusman,467715,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Willodean,Konopacki,2763625,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Nan,Koppinger,2875470,AN11-01,A,"Bourbonnais, L",4,9
1/26/2022,Reyes,Mesmer,5245277,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Desirae,Oien,2667707,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Annice,Peckens,8544776,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Esteban,Plantenberg,2632371,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Bo,Sabota,1257563,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Cristal,Samara,6520711,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Jesusa,Shin,3051712,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Wayne,Shivers,4552275,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Beckie,Silvestrini,1224446,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Tiffiny,Steffensmeier,325773,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Malissa,Talty,6731361,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Amber,Windell,7804554,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Asha,Zoldak,1733265,AN11-01,P,"Bourbonnais, L",4,9
1/26/2022,Carissa,Batman,2626271,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Gianna,Branin,5035235,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Timothy,Bussert,3756627,AN11-02,A,"Bourbonnais, L",8,9
1/26/2022,Tawna,Buvens,1262527,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Jarod,Catalina,5622347,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Jeanice,Claucherty,8711638,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Carmela,Cookey,3548277,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Detra,Coyier,8646178,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Titus,Dugre,2373784,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Natalie,Fern,5580276,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Fletcher,Flosi,277725,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Mable,Goerke,7627000,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Clay,Hoa,522651,AN11-02,A,"Bourbonnais, L",8,9
1/26/2022,Colette,Kardas,5626341,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Salena,Karpel,3463378,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Shawnee,Kesten,1145323,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Gail,Kitty,7024123,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Melodie,Knipp,8026857,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Boris,Latif,4631563,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Fannie,Lungren,7283251,AN11-02,A,"Bourbonnais, L",8,9
1/26/2022,Steffanie,Meinen,7217245,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Noble,Miyata,4142434,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Brinda,Mrkvicka,5165341,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Moon,Parlato,3747144,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Jaime,Perugini,5204335,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Rickie,Plumer,523441,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Cathrine,Pontoriero,1540336,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Talia,Riopelle,660436,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Shaun,Scovil,3560561,AN11-02,A,"Bourbonnais, L",8,9
1/26/2022,Belen,Strassner,1275476,AN11-02,A,"Bourbonnais, L",8,9
1/26/2022,Veta,Vandeberg,3413744,AN11-02,P,"Bourbonnais, L",8,9
1/26/2022,Amalia,Wolfgang,3168660,AN11-02,A,"Bourbonnais, L",8,9
1/26/2022,Merilyn,Bayless,4244242,AW21-01,P,"Bourbonnais, L",3,12
1/26/2022,Nicolette,Brossart,6767344,AW21-01,P,"Bourbonnais, L",3,12
1/26/2022,Galen,Cantres,6267616,AW21-01,P,"Bourbonnais, L",3,11
1/26/2022,Scarlet,Cartan,8472224,AW21-01,P,"Bourbonnais, L",3,11
1/26/2022,Delsie,Cerao,2142072,AW21-01,P,"Bourbonnais, L",3,12
1/26/2022,Brunilda,Coin,6170541,AW21-01,P,"Bourbonnais, L",3,12
1/26/2022,Beatriz,Corrington,2273236,AW21-01,P,"Bourbonnais, L",3,11
1/26/2022,Josephine,Darakjy,2682613,AW21-01,P,"Bourbonnais, L",3,11
1/26/2022,Derick,Dhamer,6361536,AW21-01,P,"Bourbonnais, L",3,12
1/26/2022,Deonna,Kippley,7843014,AW21-01,P,"Bourbonnais, L",3,12
1/26/2022,Willard,Kolmetz,3814527,AW21-01,P,"Bourbonnais, L",3,12
1/26/2022,Lucina,Lary,5011675,AW21-01,P,"Bourbonnais, L",3,12
1/26/2022,Tom,Loeza,7726530,AW21-01,P,"Bourbonnais, L",3,12
1/26/2022,Elina,Maury,1186286,AW21-01,P,"Bourbonnais, L",3,12
1/26/2022,Marti,Maybury,3543677,AW21-01,P,"Bourbonnais, L",3,12
1/26/2022,Justine,Mugnolo,6122400,AW21-01,P,"Bourbonnais, L",3,11
1/26/2022,Dorsey,Neitzke,7425725,AW21-01,A,"Bourbonnais, L",3,11
1/26/2022,Amie,Perigo,3806521,AW21-01,A,"Bourbonnais, L",3,11
1/26/2022,Jin,Perry,7341513,AW21-01,P,"Bourbonnais, L",3,11
1/26/2022,Leontine,Stalma,1033112,AW21-01,P,"Bourbonnais, L",3,12
1/26/2022,Cordelia,Storment,775624,AW21-01,P,"Bourbonnais, L",3,12
1/26/2022,Lelia,Thiemann,2623576,AW21-01,P,"Bourbonnais, L",3,12
1/26/2022,Monte,Tindal,2216374,AW21-01,P,"Bourbonnais, L",3,12
1/26/2022,Bettina,Vosmus,2248635,AW21-01,P,"Bourbonnais, L",3,12
1/26/2022,Dierdre,Yum,6062256,AW21-01,P,"Bourbonnais, L",3,12
1/27/2022,Louvenia,Beech,1731103,AN11-01,A,"Bourbonnais, L",4,9
1/27/2022,Viola,Bitsuie,4032632,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Joni,Breland,6615732,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Lauran,Burnard,6513781,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Buddy,Cloney,5570734,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Georgiana,Colbath,4458257,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Lezlie,Craghead,6147281,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Leota,Dilliard,6738564,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Johnna,Engelberg,1484624,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Sabine,Kaea,7171441,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Karl,Klonowski,7706875,AN11-01,A,"Bourbonnais, L",4,9
1/27/2022,Arlene,Klusman,467715,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Willodean,Konopacki,2763625,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Nan,Koppinger,2875470,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Reyes,Mesmer,5245277,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Desirae,Oien,2667707,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Annice,Peckens,8544776,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Esteban,Plantenberg,2632371,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Bo,Sabota,1257563,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Cristal,Samara,6520711,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Jesusa,Shin,3051712,AN11-01,A,"Bourbonnais, L",4,9
1/27/2022,Wayne,Shivers,4552275,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Beckie,Silvestrini,1224446,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Tiffiny,Steffensmeier,325773,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Malissa,Talty,6731361,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Amber,Windell,7804554,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Asha,Zoldak,1733265,AN11-01,P,"Bourbonnais, L",4,9
1/27/2022,Carissa,Batman,2626271,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Gianna,Branin,5035235,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Timothy,Bussert,3756627,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Tawna,Buvens,1262527,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Jarod,Catalina,5622347,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Jeanice,Claucherty,8711638,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Carmela,Cookey,3548277,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Detra,Coyier,8646178,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Titus,Dugre,2373784,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Natalie,Fern,5580276,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Fletcher,Flosi,277725,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Mable,Goerke,7627000,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Clay,Hoa,522651,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Colette,Kardas,5626341,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Salena,Karpel,3463378,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Shawnee,Kesten,1145323,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Gail,Kitty,7024123,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Melodie,Knipp,8026857,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Boris,Latif,4631563,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Fannie,Lungren,7283251,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Steffanie,Meinen,7217245,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Noble,Miyata,4142434,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Brinda,Mrkvicka,5165341,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Moon,Parlato,3747144,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Jaime,Perugini,5204335,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Rickie,Plumer,523441,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Cathrine,Pontoriero,1540336,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Talia,Riopelle,660436,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Shaun,Scovil,3560561,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Belen,Strassner,1275476,AN11-02,A,"Bourbonnais, L",8,9
1/27/2022,Veta,Vandeberg,3413744,AN11-02,P,"Bourbonnais, L",8,9
1/27/2022,Amalia,Wolfgang,3168660,AN11-02,A,"Bourbonnais, L",8,9
1/27/2022,Merilyn,Bayless,4244242,AW21-01,A,"Bourbonnais, L",3,12
1/27/2022,Nicolette,Brossart,6767344,AW21-01,A,"Bourbonnais, L",3,12
1/27/2022,Galen,Cantres,6267616,AW21-01,P,"Bourbonnais, L",3,11
1/27/2022,Scarlet,Cartan,8472224,AW21-01,P,"Bourbonnais, L",3,11
1/27/2022,Delsie,Cerao,2142072,AW21-01,P,"Bourbonnais, L",3,12
1/27/2022,Brunilda,Coin,6170541,AW21-01,P,"Bourbonnais, L",3,12
1/27/2022,Beatriz,Corrington,2273236,AW21-01,P,"Bourbonnais, L",3,11
1/27/2022,Josephine,Darakjy,2682613,AW21-01,P,"Bourbonnais, L",3,11
1/27/2022,Derick,Dhamer,6361536,AW21-01,P,"Bourbonnais, L",3,12
1/27/2022,Deonna,Kippley,7843014,AW21-01,A,"Bourbonnais, L",3,12
1/27/2022,Willard,Kolmetz,3814527,AW21-01,P,"Bourbonnais, L",3,12
1/27/2022,Lucina,Lary,5011675,AW21-01,P,"Bourbonnais, L",3,12
1/27/2022,Tom,Loeza,7726530,AW21-01,P,"Bourbonnais, L",3,12
1/27/2022,Elina,Maury,1186286,AW21-01,P,"Bourbonnais, L",3,12
1/27/2022,Marti,Maybury,3543677,AW21-01,A,"Bourbonnais, L",3,12
1/27/2022,Justine,Mugnolo,6122400,AW21-01,P,"Bourbonnais, L",3,11
1/27/2022,Dorsey,Neitzke,7425725,AW21-01,A,"Bourbonnais, L",3,11
1/27/2022,Amie,Perigo,3806521,AW21-01,A,"Bourbonnais, L",3,11
1/27/2022,Jin,Perry,7341513,AW21-01,P,"Bourbonnais, L",3,11
1/27/2022,Leontine,Stalma,1033112,AW21-01,P,"Bourbonnais, L",3,12
1/27/2022,Cordelia,Storment,775624,AW21-01,P,"Bourbonnais, L",3,12
1/27/2022,Lelia,Thiemann,2623576,AW21-01,P,"Bourbonnais, L",3,12
1/27/2022,Monte,Tindal,2216374,AW21-01,P,"Bourbonnais, L",3,12
1/27/2022,Bettina,Vosmus,2248635,AW21-01,P,"Bourbonnais, L",3,12
1/27/2022,Dierdre,Yum,6062256,AW21-01,P,"Bourbonnais, L",3,12
1/28/2022,Louvenia,Beech,1731103,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Viola,Bitsuie,4032632,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Joni,Breland,6615732,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Lauran,Burnard,6513781,AN11-01,A,"Bourbonnais, L",4,9
1/28/2022,Buddy,Cloney,5570734,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Georgiana,Colbath,4458257,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Lezlie,Craghead,6147281,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Leota,Dilliard,6738564,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Johnna,Engelberg,1484624,AN11-01,A,"Bourbonnais, L",4,9
1/28/2022,Sabine,Kaea,7171441,AN11-01,A,"Bourbonnais, L",4,9
1/28/2022,Karl,Klonowski,7706875,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Arlene,Klusman,467715,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Willodean,Konopacki,2763625,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Nan,Koppinger,2875470,AN11-01,A,"Bourbonnais, L",4,9
1/28/2022,Reyes,Mesmer,5245277,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Desirae,Oien,2667707,AN11-01,A,"Bourbonnais, L",4,9
1/28/2022,Annice,Peckens,8544776,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Esteban,Plantenberg,2632371,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Bo,Sabota,1257563,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Cristal,Samara,6520711,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Jesusa,Shin,3051712,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Wayne,Shivers,4552275,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Beckie,Silvestrini,1224446,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Tiffiny,Steffensmeier,325773,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Malissa,Talty,6731361,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Amber,Windell,7804554,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Asha,Zoldak,1733265,AN11-01,P,"Bourbonnais, L",4,9
1/28/2022,Carissa,Batman,2626271,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Gianna,Branin,5035235,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Timothy,Bussert,3756627,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Tawna,Buvens,1262527,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Jarod,Catalina,5622347,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Jeanice,Claucherty,8711638,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Carmela,Cookey,3548277,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Detra,Coyier,8646178,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Titus,Dugre,2373784,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Natalie,Fern,5580276,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Fletcher,Flosi,277725,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Mable,Goerke,7627000,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Clay,Hoa,522651,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Colette,Kardas,5626341,AN11-02,A,"Bourbonnais, L",8,9
1/28/2022,Salena,Karpel,3463378,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Shawnee,Kesten,1145323,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Gail,Kitty,7024123,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Melodie,Knipp,8026857,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Boris,Latif,4631563,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Fannie,Lungren,7283251,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Steffanie,Meinen,7217245,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Noble,Miyata,4142434,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Brinda,Mrkvicka,5165341,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Moon,Parlato,3747144,AN11-02,A,"Bourbonnais, L",8,9
1/28/2022,Jaime,Perugini,5204335,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Rickie,Plumer,523441,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Cathrine,Pontoriero,1540336,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Talia,Riopelle,660436,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Shaun,Scovil,3560561,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Belen,Strassner,1275476,AN11-02,A,"Bourbonnais, L",8,9
1/28/2022,Veta,Vandeberg,3413744,AN11-02,P,"Bourbonnais, L",8,9
1/28/2022,Amalia,Wolfgang,3168660,AN11-02,A,"Bourbonnais, L",8,9
1/28/2022,Merilyn,Bayless,4244242,AW21-01,P,"Bourbonnais, L",3,12
1/28/2022,Nicolette,Brossart,6767344,AW21-01,A,"Bourbonnais, L",3,12
1/28/2022,Galen,Cantres,6267616,AW21-01,P,"Bourbonnais, L",3,11
1/28/2022,Scarlet,Cartan,8472224,AW21-01,A,"Bourbonnais, L",3,11
1/28/2022,Delsie,Cerao,2142072,AW21-01,P,"Bourbonnais, L",3,12
1/28/2022,Brunilda,Coin,6170541,AW21-01,P,"Bourbonnais, L",3,12
1/28/2022,Beatriz,Corrington,2273236,AW21-01,P,"Bourbonnais, L",3,11
1/28/2022,Josephine,Darakjy,2682613,AW21-01,P,"Bourbonnais, L",3,11
1/28/2022,Derick,Dhamer,6361536,AW21-01,P,"Bourbonnais, L",3,12
1/28/2022,Deonna,Kippley,7843014,AW21-01,P,"Bourbonnais, L",3,12
1/28/2022,Willard,Kolmetz,3814527,AW21-01,P,"Bourbonnais, L",3,12
1/28/2022,Lucina,Lary,5011675,AW21-01,P,"Bourbonnais, L",3,12
1/28/2022,Tom,Loeza,7726530,AW21-01,P,"Bourbonnais, L",3,12
1/28/2022,Elina,Maury,1186286,AW21-01,P,"Bourbonnais, L",3,12
1/28/2022,Marti,Maybury,3543677,AW21-01,P,"Bourbonnais, L",3,12
1/28/2022,Justine,Mugnolo,6122400,AW21-01,P,"Bourbonnais, L",3,11
1/28/2022,Dorsey,Neitzke,7425725,AW21-01,A,"Bourbonnais, L",3,11
1/28/2022,Amie,Perigo,3806521,AW21-01,A,"Bourbonnais, L",3,11
1/28/2022,Jin,Perry,7341513,AW21-01,P,"Bourbonnais, L",3,11
1/28/2022,Leontine,Stalma,1033112,AW21-01,P,"Bourbonnais, L",3,12
1/28/2022,Cordelia,Storment,775624,AW21-01,P,"Bourbonnais, L",3,12
1/28/2022,Lelia,Thiemann,2623576,AW21-01,P,"Bourbonnais, L",3,12
1/28/2022,Monte,Tindal,2216374,AW21-01,P,"Bourbonnais, L",3,12
1/28/2022,Bettina,Vosmus,2248635,AW21-01,P,"Bourbonnais, L",3,12
1/28/2022,Dierdre,Yum,6062256,AW21-01,P,"Bourbonnais, L",3,12
